Codi_Barri,Nom_Barri,Data_Revisio,Codi_Grup_Activitat,Nom_Grup_Activitat
18,Sants,2021-11-09T00:00:00,3,Parament de la llar
18,Sants,2021-11-09T00:00:00,16,Altres
19,les Corts,2021-11-16T00:00:00,16,Altres
19,les Corts,2021-11-16T00:00:00,4,Equipament personal
19,les Corts,2021-11-16T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
19,les Corts,2021-11-16T00:00:00,16,Altres
19,les Corts,2021-11-16T00:00:00,15,Sanitat i assistència
19,les Corts,2021-11-17T00:00:00,17,Altres
19,les Corts,2021-11-16T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
19,les Corts,2021-11-16T00:00:00,0,Grup no definit
19,les Corts,2021-11-16T00:00:00,16,Altres
19,les Corts,2021-11-16T00:00:00,17,Altres
19,les Corts,2021-11-17T00:00:00,16,Altres
19,les Corts,2021-11-16T00:00:00,2,Quotidià no alimentari
19,les Corts,2021-11-16T00:00:00,6,Automoció
19,les Corts,2021-11-16T00:00:00,1,Quotidià alimentari
19,les Corts,2021-11-16T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
19,les Corts,2021-11-17T00:00:00,3,Parament de la llar
19,les Corts,2021-11-17T00:00:00,16,Altres
19,les Corts,2021-11-16T00:00:00,16,Altres
19,les Corts,2021-11-16T00:00:00,5,Oci i cultura
19,les Corts,2021-11-16T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
19,les Corts,2021-11-16T00:00:00,16,Altres
19,les Corts,2021-11-16T00:00:00,1,Quotidià alimentari
19,les Corts,2021-11-17T00:00:00,0,Grup no definit
19,les Corts,2021-11-17T00:00:00,16,Altres
9,la Nova Esquerra de l'Eixample,2021-11-04T00:00:00,8,Activitats immobiliàries
4,"Sant Pere, Santa Caterina i la Ribera",2021-01-27T00:00:00,16,Altres
46,el Turó de la Peira,2021-07-20T00:00:00,16,Altres
46,el Turó de la Peira,2021-07-21T00:00:00,15,Sanitat i assistència
46,el Turó de la Peira,2021-07-21T00:00:00,0,Grup no definit
46,el Turó de la Peira,2021-07-20T00:00:00,16,Altres
46,el Turó de la Peira,2021-07-21T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
46,el Turó de la Peira,2021-07-20T00:00:00,1,Quotidià alimentari
46,el Turó de la Peira,2021-07-20T00:00:00,16,Altres
46,el Turó de la Peira,2021-07-20T00:00:00,16,Altres
46,el Turó de la Peira,2021-07-21T00:00:00,9,Ensenyament
46,el Turó de la Peira,2021-07-20T00:00:00,9,Ensenyament
46,el Turó de la Peira,2021-07-20T00:00:00,17,Altres
46,el Turó de la Peira,2021-07-20T00:00:00,16,Altres
46,el Turó de la Peira,2021-07-21T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
31,la Vila de Gràcia,2021-03-05T00:00:00,2,Quotidià no alimentari
31,la Vila de Gràcia,2021-03-05T00:00:00,16,Altres
31,la Vila de Gràcia,2021-03-05T00:00:00,0,Grup no definit
31,la Vila de Gràcia,2021-12-22T00:00:00,16,Altres
31,la Vila de Gràcia,2021-12-22T00:00:00,5,Oci i cultura
31,la Vila de Gràcia,2022-01-17T00:00:00,17,Altres
31,la Vila de Gràcia,2022-01-17T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2021-03-05T00:00:00,16,Altres
31,la Vila de Gràcia,2022-01-17T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
31,la Vila de Gràcia,2022-01-17T00:00:00,16,Altres
31,la Vila de Gràcia,2021-03-05T00:00:00,17,Altres
31,la Vila de Gràcia,2021-03-05T00:00:00,17,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,17,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,1,Quotidià alimentari
33,el Baix Guinardó,2022-04-07T00:00:00,1,Quotidià alimentari
33,el Baix Guinardó,2022-04-07T00:00:00,16,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,16,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,17,Altres
16,la Bordeta,2021-04-28T00:00:00,10,Equipaments culturals i recreatius
18,Sants,2021-04-20T00:00:00,15,Sanitat i assistència
16,la Bordeta,2021-04-28T00:00:00,16,Altres
16,la Bordeta,2021-04-28T00:00:00,16,Altres
18,Sants,2021-04-20T00:00:00,17,Altres
18,Sants,2021-04-20T00:00:00,5,Oci i cultura
16,la Bordeta,2021-04-28T00:00:00,5,Oci i cultura
16,la Bordeta,2021-11-11T00:00:00,9,Ensenyament
16,la Bordeta,2021-11-11T00:00:00,17,Altres
16,la Bordeta,2021-09-21T00:00:00,17,Altres
16,la Bordeta,2021-04-28T00:00:00,17,Altres
15,Hostafrancs,2021-09-21T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
32,el Camp d'en Grassot i Gràcia Nova,2021-03-05T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2021-03-05T00:00:00,17,Altres
32,el Camp d'en Grassot i Gràcia Nova,2021-03-05T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2021-03-05T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
32,el Camp d'en Grassot i Gràcia Nova,2021-03-05T00:00:00,12,"Manteniment, neteja i producció"
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,17,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,0,Grup no definit
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,0,Grup no definit
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,0,Grup no definit
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,0,Grup no definit
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
32,el Camp d'en Grassot i Gràcia Nova,2021-03-05T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,0,Grup no definit
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,17,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,17,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,17,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,0,Grup no definit
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
32,el Camp d'en Grassot i Gràcia Nova,2022-02-04T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
32,el Camp d'en Grassot i Gràcia Nova,2021-03-05T00:00:00,9,Ensenyament
32,el Camp d'en Grassot i Gràcia Nova,2021-03-05T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2021-03-05T00:00:00,16,Altres
31,la Vila de Gràcia,2022-01-17T00:00:00,10,Equipaments culturals i recreatius
31,la Vila de Gràcia,2022-01-17T00:00:00,0,Grup no definit
31,la Vila de Gràcia,2022-01-17T00:00:00,16,Altres
31,la Vila de Gràcia,2022-01-17T00:00:00,9,Ensenyament
31,la Vila de Gràcia,2022-01-18T00:00:00,9,Ensenyament
1,el Raval,2021-09-27T00:00:00,4,Equipament personal
1,el Raval,2021-09-27T00:00:00,9,Ensenyament
1,el Raval,2021-09-27T00:00:00,17,Altres
1,el Raval,2021-09-27T00:00:00,16,Altres
1,el Raval,2021-09-27T00:00:00,16,Altres
1,el Raval,2021-09-27T00:00:00,3,Parament de la llar
52,la Prosperitat,2022-05-20T00:00:00,0,Grup no definit
52,la Prosperitat,2022-05-19T00:00:00,16,Altres
52,la Prosperitat,2022-05-23T00:00:00,17,Altres
52,la Prosperitat,2022-05-23T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
52,la Prosperitat,2022-05-23T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
52,la Prosperitat,2022-05-23T00:00:00,17,Altres
52,la Prosperitat,2022-05-19T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
52,la Prosperitat,2022-05-19T00:00:00,0,Grup no definit
52,la Prosperitat,2022-05-20T00:00:00,2,Quotidià no alimentari
52,la Prosperitat,2022-05-20T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
52,la Prosperitat,2022-05-20T00:00:00,11,Finances i assegurances
52,la Prosperitat,2022-05-20T00:00:00,7,Altres
52,la Prosperitat,2022-05-19T00:00:00,0,Grup no definit
52,la Prosperitat,2022-05-19T00:00:00,1,Quotidià alimentari
52,la Prosperitat,2022-05-20T00:00:00,17,Altres
52,la Prosperitat,2022-05-20T00:00:00,9,Ensenyament
52,la Prosperitat,2022-05-20T00:00:00,11,Finances i assegurances
52,la Prosperitat,2022-05-20T00:00:00,1,Quotidià alimentari
52,la Prosperitat,2022-05-20T00:00:00,7,Altres
52,la Prosperitat,2022-05-20T00:00:00,16,Altres
52,la Prosperitat,2022-05-20T00:00:00,0,Grup no definit
52,la Prosperitat,2022-05-20T00:00:00,16,Altres
52,la Prosperitat,2022-05-20T00:00:00,10,Equipaments culturals i recreatius
19,les Corts,2021-04-14T00:00:00,15,Sanitat i assistència
19,les Corts,2021-04-14T00:00:00,0,Grup no definit
19,les Corts,2021-04-14T00:00:00,16,Altres
19,les Corts,2021-04-14T00:00:00,17,Altres
19,les Corts,2021-04-14T00:00:00,0,Grup no definit
19,les Corts,2021-04-14T00:00:00,17,Altres
19,les Corts,2021-04-14T00:00:00,12,"Manteniment, neteja i producció"
19,les Corts,2021-04-14T00:00:00,7,Altres
19,les Corts,2021-04-14T00:00:00,9,Ensenyament
19,les Corts,2021-04-19T00:00:00,16,Altres
19,les Corts,2021-04-19T00:00:00,5,Oci i cultura
19,les Corts,2021-04-19T00:00:00,16,Altres
19,les Corts,2021-04-19T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
19,les Corts,2021-04-19T00:00:00,6,Automoció
19,les Corts,2021-04-19T00:00:00,16,Altres
19,les Corts,2021-04-19T00:00:00,0,Grup no definit
19,les Corts,2021-04-19T00:00:00,16,Altres
19,les Corts,2021-04-19T00:00:00,0,Grup no definit
19,les Corts,2021-04-19T00:00:00,17,Altres
19,les Corts,2021-04-19T00:00:00,16,Altres
19,les Corts,2021-04-19T00:00:00,17,Altres
19,les Corts,2021-04-19T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
19,les Corts,2021-04-19T00:00:00,0,Grup no definit
19,les Corts,2021-04-19T00:00:00,15,Sanitat i assistència
38,la Teixonera,2022-06-08T00:00:00,0,Grup no definit
38,la Teixonera,2022-06-07T00:00:00,1,Quotidià alimentari
38,la Teixonera,2022-06-07T00:00:00,1,Quotidià alimentari
38,la Teixonera,2022-06-07T00:00:00,17,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,1,Quotidià alimentari
30,la Salut,2022-03-14T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
30,la Salut,2022-03-14T00:00:00,1,Quotidià alimentari
30,la Salut,2022-03-14T00:00:00,4,Equipament personal
30,la Salut,2022-03-14T00:00:00,3,Parament de la llar
30,la Salut,2022-03-14T00:00:00,15,Sanitat i assistència
30,la Salut,2022-03-14T00:00:00,15,Sanitat i assistència
30,la Salut,2022-03-14T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,15,Sanitat i assistència
28,Vallcarca i els Penitents,2022-03-11T00:00:00,9,Ensenyament
28,Vallcarca i els Penitents,2022-03-11T00:00:00,2,Quotidià no alimentari
30,la Salut,2022-03-14T00:00:00,17,Altres
30,la Salut,2022-03-14T00:00:00,9,Ensenyament
28,Vallcarca i els Penitents,2022-03-11T00:00:00,0,Grup no definit
29,el Coll,2022-03-16T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,16,Altres
30,la Salut,2022-03-14T00:00:00,0,Grup no definit
30,la Salut,2022-03-14T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
30,la Salut,2022-03-14T00:00:00,17,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
30,la Salut,2022-03-14T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,0,Grup no definit
28,Vallcarca i els Penitents,2022-03-11T00:00:00,17,Altres
19,les Corts,2021-04-19T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,0,Grup no definit
28,Vallcarca i els Penitents,2022-03-11T00:00:00,1,Quotidià alimentari
38,la Teixonera,2022-06-07T00:00:00,1,Quotidià alimentari
28,Vallcarca i els Penitents,2022-03-11T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,2,Quotidià no alimentari
38,la Teixonera,2022-06-07T00:00:00,16,Altres
38,la Teixonera,2022-06-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
38,la Teixonera,2022-06-07T00:00:00,0,Grup no definit
38,la Teixonera,2022-06-07T00:00:00,16,Altres
29,el Coll,2022-03-16T00:00:00,0,Grup no definit
29,el Coll,2022-03-16T00:00:00,1,Quotidià alimentari
38,la Teixonera,2022-06-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
38,la Teixonera,2022-06-07T00:00:00,17,Altres
29,el Coll,2022-03-16T00:00:00,8,Activitats immobiliàries
38,la Teixonera,2022-06-07T00:00:00,3,Parament de la llar
29,el Coll,2022-03-16T00:00:00,17,Altres
29,el Coll,2022-03-16T00:00:00,16,Altres
29,el Coll,2022-03-16T00:00:00,15,Sanitat i assistència
29,el Coll,2022-03-16T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
29,el Coll,2022-03-16T00:00:00,1,Quotidià alimentari
29,el Coll,2022-03-16T00:00:00,2,Quotidià no alimentari
29,el Coll,2022-03-16T00:00:00,0,Grup no definit
29,el Coll,2022-03-16T00:00:00,2,Quotidià no alimentari
38,la Teixonera,2022-06-07T00:00:00,17,Altres
29,el Coll,2022-03-16T00:00:00,17,Altres
29,el Coll,2022-03-16T00:00:00,2,Quotidià no alimentari
29,el Coll,2022-03-16T00:00:00,3,Parament de la llar
37,el Carmel,2022-03-17T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
37,el Carmel,2022-03-17T00:00:00,16,Altres
37,el Carmel,2022-03-17T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
37,el Carmel,2022-03-17T00:00:00,1,Quotidià alimentari
37,el Carmel,2022-03-17T00:00:00,2,Quotidià no alimentari
29,el Coll,2022-03-16T00:00:00,3,Parament de la llar
29,el Coll,2022-03-16T00:00:00,0,Grup no definit
38,la Teixonera,2022-06-07T00:00:00,3,Parament de la llar
38,la Teixonera,2022-06-07T00:00:00,17,Altres
37,el Carmel,2022-03-17T00:00:00,17,Altres
29,el Coll,2022-03-16T00:00:00,1,Quotidià alimentari
29,el Coll,2022-03-16T00:00:00,0,Grup no definit
38,la Teixonera,2022-06-07T00:00:00,1,Quotidià alimentari
38,la Teixonera,2022-06-07T00:00:00,8,Activitats immobiliàries
38,la Teixonera,2022-06-07T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
38,la Teixonera,2022-06-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
38,la Teixonera,2022-06-07T00:00:00,16,Altres
38,la Teixonera,2022-06-07T00:00:00,15,Sanitat i assistència
38,la Teixonera,2022-06-07T00:00:00,1,Quotidià alimentari
38,la Teixonera,2022-06-07T00:00:00,1,Quotidià alimentari
38,la Teixonera,2022-06-07T00:00:00,1,Quotidià alimentari
38,la Teixonera,2022-06-08T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
38,la Teixonera,2022-06-08T00:00:00,1,Quotidià alimentari
38,la Teixonera,2022-06-08T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
29,el Coll,2022-03-16T00:00:00,1,Quotidià alimentari
37,el Carmel,2022-04-04T00:00:00,2,Quotidià no alimentari
29,el Coll,2022-03-16T00:00:00,1,Quotidià alimentari
37,el Carmel,2022-04-04T00:00:00,3,Parament de la llar
37,el Carmel,2022-04-04T00:00:00,0,Grup no definit
37,el Carmel,2022-04-04T00:00:00,2,Quotidià no alimentari
37,el Carmel,2022-04-04T00:00:00,1,Quotidià alimentari
37,el Carmel,2022-04-04T00:00:00,4,Equipament personal
37,el Carmel,2022-04-04T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
37,el Carmel,2022-04-04T00:00:00,0,Grup no definit
37,el Carmel,2022-04-04T00:00:00,16,Altres
37,el Carmel,2022-04-04T00:00:00,16,Altres
37,el Carmel,2022-04-04T00:00:00,17,Altres
29,el Coll,2022-03-16T00:00:00,16,Altres
29,el Coll,2022-03-16T00:00:00,16,Altres
28,Vallcarca i els Penitents,2022-03-11T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
29,el Coll,2022-03-16T00:00:00,1,Quotidià alimentari
29,el Coll,2022-03-16T00:00:00,16,Altres
29,el Coll,2022-03-16T00:00:00,11,Finances i assegurances
29,el Coll,2022-03-16T00:00:00,5,Oci i cultura
29,el Coll,2022-03-16T00:00:00,2,Quotidià no alimentari
13,la Marina de Port,2022-08-01T00:00:00,16,Altres
29,el Coll,2022-03-16T00:00:00,0,Grup no definit
29,el Coll,2022-03-16T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
29,el Coll,2022-03-16T00:00:00,17,Altres
29,el Coll,2022-03-16T00:00:00,1,Quotidià alimentari
29,el Coll,2022-03-16T00:00:00,4,Equipament personal
29,el Coll,2022-03-16T00:00:00,10,Equipaments culturals i recreatius
19,les Corts,2021-11-17T00:00:00,16,Altres
29,el Coll,2022-03-16T00:00:00,1,Quotidià alimentari
29,el Coll,2022-03-16T00:00:00,1,Quotidià alimentari
29,el Coll,2022-03-16T00:00:00,17,Altres
38,la Teixonera,2022-06-07T00:00:00,1,Quotidià alimentari
21,Pedralbes,2022-07-15T00:00:00,9,Ensenyament
44,Vilapicina i la Torre Llobeta,2021-07-28T00:00:00,10,Equipaments culturals i recreatius
13,la Marina de Port,2022-08-01T00:00:00,17,Altres
44,Vilapicina i la Torre Llobeta,2021-08-02T00:00:00,16,Altres
37,el Carmel,2022-03-17T00:00:00,9,Ensenyament
12,la Marina del Prat Vermell,2022-08-03T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,2,Quotidià no alimentari
12,la Marina del Prat Vermell,2022-08-03T00:00:00,0,Grup no definit
12,la Marina del Prat Vermell,2022-08-03T00:00:00,16,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,16,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,0,Grup no definit
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,17,Altres
13,la Marina de Port,2022-08-01T00:00:00,9,Ensenyament
13,la Marina de Port,2022-08-01T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,1,Quotidià alimentari
13,la Marina de Port,2022-08-01T00:00:00,1,Quotidià alimentari
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,2,Quotidià no alimentari
13,la Marina de Port,2022-08-01T00:00:00,7,Altres
13,la Marina de Port,2022-08-01T00:00:00,15,Sanitat i assistència
13,la Marina de Port,2022-08-01T00:00:00,8,Activitats immobiliàries
13,la Marina de Port,2022-08-01T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,1,Quotidià alimentari
13,la Marina de Port,2022-08-01T00:00:00,3,Parament de la llar
2,el Barri Gòtic,2021-04-06T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,11,Finances i assegurances
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,4,Equipament personal
13,la Marina de Port,2022-08-01T00:00:00,2,Quotidià no alimentari
13,la Marina de Port,2022-08-01T00:00:00,0,Grup no definit
13,la Marina de Port,2022-08-01T00:00:00,2,Quotidià no alimentari
13,la Marina de Port,2022-08-01T00:00:00,8,Activitats immobiliàries
13,la Marina de Port,2022-08-01T00:00:00,1,Quotidià alimentari
13,la Marina de Port,2022-08-01T00:00:00,1,Quotidià alimentari
13,la Marina de Port,2022-08-01T00:00:00,3,Parament de la llar
13,la Marina de Port,2022-08-01T00:00:00,17,Altres
13,la Marina de Port,2022-08-01T00:00:00,1,Quotidià alimentari
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,0,Grup no definit
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
13,la Marina de Port,2022-08-01T00:00:00,1,Quotidià alimentari
13,la Marina de Port,2022-08-01T00:00:00,16,Altres
13,la Marina de Port,2022-08-01T00:00:00,15,Sanitat i assistència
13,la Marina de Port,2022-08-01T00:00:00,15,Sanitat i assistència
13,la Marina de Port,2022-08-01T00:00:00,2,Quotidià no alimentari
